url;perfume;brand;country;gender;rating value;rating count;year;top;middle;base;perfumer1;perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5;image_url
https://www.fragrantica.com/perfume/xerjoff/accento-overdose-pride-edition-74630.html;accento-overdose-pride-edition;xerjoff;Italy;unisex;1.42;201;2022.0;fruity notes, aldehydes, green notes;bulgarian rose, egyptian jasmine, lily-of-the-valley;eucalyptus, pine;unknown;;rose;woody;fruity;aromatic;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.74630.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-2024-90394.html;classique-pride-2024;jean-paul-gaultier;France;women;1.86;70;2024.0;yuzu, citruses;orange blossom, neroli;musk, blonde woods;unknown;;citrus;white floral;sweet;fresh;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.90394.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-2023-81775.html;classique-pride-2023;jean-paul-gaultier;France;unisex;1.91;285;2023.0;blood orange, yuzu;neroli, orange blossom;musk, white woods;natalie gracia-cetto;quentin bisch;citrus;white floral;sweet;fresh spicy;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.81775.jpg
https://www.fragrantica.com/perfume/bruno-banani/pride-edition-man-55514.html;pride-edition-man;bruno-banani;Germany;men;1.92;59;2019.0;guarana, grapefruit, red apple;walnut, lavender, guava;vetiver, benzoin, amber;unknown;;fruity;nutty;woody;tropical;;https://fimgs.net/mdimg/perfume-thumbs/375x500.55514.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-collector-60765.html;le-male-pride-collector;jean-paul-gaultier;France;men;1.93;632;2020.0;mint, lavender, cardamom, artemisia, bergamot;caraway, cinnamon, orange blossom;vanilla, sandalwood, amber, cedar, tonka bean;francis kurkdjian;;aromatic;warm spicy;fresh spicy;cinnamon;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.60765.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-2023-81774.html;le-male-pride-2023;jean-paul-gaultier;France;men;1.95;531;2023.0;yuzu, blood orange;neroli, orange blossom;musk, white woods;unknown;;citrus;white floral;sweet;fresh spicy;green;https://fimgs.net/mdimg/perfume-thumbs/375x500.81774.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-2024-90393.html;le-male-pride-2024;jean-paul-gaultier;France;men;1.95;285;2024.0;citruses, yuzu;neroli, orange blossom;woodsy notes, musk;unknown;;white floral;citrus;fresh;soapy;;https://fimgs.net/mdimg/perfume-thumbs/375x500.90393.jpg
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-pride-edition-62728.html;polo-red-pride-edition;ralph-lauren;USA;men;2.05;107;2020.0;cranberry, pink grapefruit, citron;clary sage, lavender, saffron;amberwood, brazilian redwood, coffee;olivier gillotin;;woody;amber;citrus;warm spicy;aromatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.62728.jpg
https://www.fragrantica.com/perfume/ralph-lauren/ralph-pride-edition-62727.html;ralph-pride-edition;ralph-lauren;USA;women;2.12;50;2020.0;tangerine, green apple, freesia;magnolia, lime (linden blossom), osmanthus;musk, white iris;alain alchenberger;;citrus;fruity;floral;sweet;green;https://fimgs.net/mdimg/perfume-thumbs/375x500.62727.jpg
https://www.fragrantica.com/perfume/we-pink/waffle-93845.html;waffle;we-pink;Brazil;women;2.41;27;2023.0;strawberry, almond, raspberry;butter, peach blossom, violet;praline, vanilla, musk;unknown;;powdery;musky;violet;fruity;fresh;https://fimgs.net/mdimg/perfume-thumbs/375x500.93845.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-edition-73607.html;le-male-pride-edition;jean-paul-gaultier;France;men;2.53;662;2022.0;blood orange, yuzu;neroli, orange blossom;musk, white woods;natalie gracia-cetto;quentin bisch;citrus;white floral;fresh spicy;sweet;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.73607.jpg
https://www.fragrantica.com/perfume/vivamor-parfums/rouge-imperiale-81650.html;rouge-imperiale;vivamor-parfums;France;unisex;2.62;26;2023.0;saffron, bulgarian rose;australian sandalwood, iris, jasmine;suede, bourbon vanilla, texas cedar;chris maurice;;leather;warm spicy;rose;powdery;metallic;https://fimgs.net/mdimg/perfume-thumbs/375x500.81650.jpg
https://www.fragrantica.com/perfume/brocard/cherry-lady-45795.html;cherry-lady;brocard;Russia;women;2.64;39;;watermelon, mango, papaya, pineapple, peach, lemon;lotus, hibiscus;musk, sandalwood, amber;unknown;;fruity;tropical;sweet;ozonic;aquatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.45795.jpg
https://www.fragrantica.com/perfume/bybozo/french-kiss-83935.html;french-kiss;bybozo;France;women;2.65;26;2023.0;lemon verbena, neroli;fig, corn, magnolia, saffron, barberry, cherry blossom;pear wood, meringue, amber;unknown;;fruity;woody;sweet;floral;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.83935.jpg
https://www.fragrantica.com/perfume/sospiro-perfumes/erba-oud-75943.html;erba-oud;sospiro-perfumes;Italy;unisex;2.66;65;2022.0;orange, bergamot, lemon;melon, saffron, peach, apple;agarwood (oud), leather, vanilla, amber, white musk;christian provenzano;;citrus;oud;fruity;leather;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.75943.jpg
https://www.fragrantica.com/perfume/trump/donald-trump-22530.html;donald-trump;trump;USA;men;2.68;569;2004.0;cucumber, black basil, mint, citruses;spicy notes, pepper, herbal notes, woody notes;spicy notes, exotic woods, vetiver;annie buzantian;;green;fresh spicy;aromatic;ozonic;aquatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.22530.jpg
https://www.fragrantica.com/perfume/rook-perfumes/school-71048.html;school;rook-perfumes;UK;unisex;2.68;28;2021.0;concrete, woody notes, ozonic notes, moss;rubber, paper, olibanum;coffee, cedar;nadeem crowe;;rubber;mineral;paper;woody;;https://fimgs.net/mdimg/perfume-thumbs/375x500.71048.jpg
https://www.fragrantica.com/perfume/o-boticario/glamour-gold-glam-75017.html;glamour-gold-glam;o-boticario;Brazil;women;2.69;118;2022.0;raspberry, neroli, bergamot;jasmine, orange blossom, tuberose;clearwood, amber, sandalwood, patchouli, cistus incanus;adilson rato;;woody;white floral;fruity;sweet;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.75017.jpg
https://www.fragrantica.com/perfume/clean/clean-simply-soap-5899.html;clean-simply-soap;clean;USA;women;2.71;143;2009.0;bergamot, frangipani;lotus, violet, rose;musk;unknown;;floral;powdery;citrus;musky;violet;https://fimgs.net/mdimg/perfume-thumbs/375x500.5899.jpg
https://www.fragrantica.com/perfume/michael-malul-london/visionair-midnight-blue-62601.html;visionair-midnight-blue;michael-malul-london;USA;men;2.71;42;2020.0;watermelon, lavender, bergamot;lotus, jasmine;musk, sandalwood, amber;unknown;;ozonic;aquatic;lavender;citrus;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.62601.jpg
https://www.fragrantica.com/perfume/o-boticario/malbec-sport-41727.html;malbec-sport;o-boticario;Brazil;men;2.72;299;2016.0;nutmeg, cardamom, lime, bergamot, mandarin orange, juniper;lavender, geranium, head space waterfall, sage;leather, patchouli, sandalwood, musk, amber, cedar, moss, vetiver, tonka bean;francisco marano;;leather;fresh spicy;warm spicy;woody;aromatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.41727.jpg
https://www.fragrantica.com/perfume/filippo-sorcinelli/cyber-sex-67616.html;cyber-sex;filippo-sorcinelli;Italy;unisex;2.74;70;2021.0;juniper berries, pink grapefruit, mandarin orange, neroli;rosemary, spices, cyclamen, lavender, almond blossom;ambrette (musk mallow), vetiver, cedar, precious woods, vanilla, tonka bean;unknown;;aromatic;fresh spicy;woody;citrus;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.67616.jpg
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-edition-73288.html;classique-pride-edition;jean-paul-gaultier;France;women;2.75;174;2022.0;yuzu, blood orange;neroli, orange blossom;musk, white wood;natalie gracia-cetto;quentin bisch;citrus;white floral;musky;woody;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.73288.jpg
https://www.fragrantica.com/perfume/navitus-parfums/oud-imperium-60637.html;oud-imperium;navitus-parfums;UAE;unisex;2.81;62;2019.0;apple, lavender, lemon;jasmine, vanilla, woody notes, lily-of-the-valley;agarwood (oud), amber, tonka bean, sandalwood, cypriol oil or nagarmotha, musk, guaiac wood;christian carbonnel;;woody;vanilla;amber;powdery;oud;https://fimgs.net/mdimg/perfume-thumbs/375x500.60637.jpg
https://www.fragrantica.com/perfume/franck-boclet/vetiver-49353.html;vetiver;franck-boclet;France;unisex;2.81;32;2018.0;bergamot, lemon, orange;vetiver, orange blossom, lily-of-the-valley, rose, jasmine;vetiver, musk, sandalwood, cedar, chive;bruno herve;;citrus;white floral;woody;aromatic;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.49353.jpg
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/cristina-la-veneno-veneno-pa-tu-piel-66074.html;cristina-la-veneno-veneno-pa-tu-piel;ricardo-ramos-perfumes-de-autor;Spain;unisex;2.82;55;2020.0;tonic water, gin, berry fruits;vinyl, blood, saffron, turkish rose;madagascar vanilla, musk, galbanum, sandalwood;jorge lee;ricardo ramos;vinyl;mineral;metallic;aromatic;;https://fimgs.net/mdimg/perfume-thumbs/375x500.66074.jpg
https://www.fragrantica.com/perfume/filippo-sorcinelli/quickie-and-coffee-90649.html;quickie-and-coffee;filippo-sorcinelli;Italy;unisex;2.82;33;2024.0;coffee, honey, pine;animal notes, saffron, marine notes, jasmine;musk, ambrette, amber;filippo sorcinelli;;musky;warm spicy;animalic;coffee;powdery;https://fimgs.net/mdimg/perfume-thumbs/375x500.90649.jpg
https://www.fragrantica.com/perfume/faberlic/orangerie-mimosa-19311.html;orangerie-mimosa;faberlic;Russia;women;2.83;52;2003.0;mimosa;red lily;iris, tonka bean;thomas fontaine;;yellow floral;powdery;floral;sweet;white floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.19311.jpg
https://www.fragrantica.com/perfume/in-the-box/aventhis-64328.html;aventhis;in-the-box;Brazil;men;2.83;65;2019.0;bergamot, pineapple, apple, black currant leaf;birch, patchouli, red berries, jasmine;oakmoss, musk, amber, vanilla;unknown;;fruity;mossy;woody;earthy;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.64328.jpg
https://www.fragrantica.com/perfume/carolina-herrera/212-heroes-collector-edition-90277.html;212-heroes-collector-edition;carolina-herrera;USA;men;2.84;31;2023.0;pear, cannabis, lemon zest, ginger;african geranium;leather, woodsy notes;unknown;;leather;woody;aromatic;citrus;cannabis;https://fimgs.net/mdimg/perfume-thumbs/375x500.90277.jpg
https://www.fragrantica.com/perfume/bohoboco/wild-carrot-oud-74152.html;wild-carrot-oud;bohoboco;Poland;unisex;2.85;147;2022.0;carrot, cinnamon, bergamot;agarwood (oud), dry wood, cedar, tobacco;earthy notes, leather, styrax;unknown;;earthy;woody;powdery;oud;soft spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.74152.jpg
https://www.fragrantica.com/perfume/dzintars/titaniks-20475.html;titaniks;dzintars;Latvia;men;2.86;56;2000.0;watery notes, bergamot, grapefruit;seaweed, myrtle, iris;pine tree, woody notes, amber;unknown;;aromatic;woody;aquatic;marine;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.20475.jpg
https://www.fragrantica.com/perfume/aaron-terence-hughes/neroli-58431.html;neroli;aaron-terence-hughes;UK;unisex;2.86;29;2019.0;neroli;jasmine sambac;sandalwood;aaron terence hughes;;white floral;citrus;woody;floral;fresh;https://fimgs.net/mdimg/perfume-thumbs/375x500.58431.jpg
https://www.fragrantica.com/perfume/brocard/snow-palace-81665.html;snow-palace;brocard;Russia;women;2.88;33;2023.0;ozonic notes, aquatic notes, aldehydes;white musk, lily of the valley, bergamot;sandalwood, amber;unknown;;ozonic;aldehydic;fresh;marine;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.81665.jpg
https://www.fragrantica.com/perfume/guerlain/neroli-outrenoir-2024-89177.html;neroli-outrenoir-2024;guerlain;France;unisex;2.89;27;2024.0;petitgrain, bergamot, lemon, tangerine, grapefruit;tea, neroli, earthy notes, orange blossom, smoke;benzoin, vanilla, ambrette (musk mallow), myrrh, moss;delphine jelk;thierry wasser;citrus;green;white floral;fresh spicy;aromatic;https://fimgs.net/mdimg/perfume-thumbs/375x500.89177.jpg
https://www.fragrantica.com/perfume/il-profvmo/santal-rouge-13289.html;santal-rouge;il-profvmo;Italy;men;2.9;30;2011.0;bitter orange;sandalwood, carnation, red berries;clove, brazilian rosewood;unknown;;woody;warm spicy;powdery;citrus;balsamic;https://fimgs.net/mdimg/perfume-thumbs/375x500.13289.jpg
https://www.fragrantica.com/perfume/navitus-parfums/oud-luxuria-60636.html;oud-luxuria;navitus-parfums;UAE;unisex;2.91;69;2019.0;turkish rose, saffron, leather, red berries, orange, cinnamon;geranium, rose, jasmine, osmanthus;agarwood (oud), incense, musk, labdanum, amber;christian carbonnel;;rose;fresh spicy;oud;warm spicy;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.60636.jpg
https://www.fragrantica.com/perfume/diesel/diesel-green-feminine-special-edition-4855.html;diesel-green-feminine-special-edition;diesel;Italy;women;2.92;26;2003.0;lime, ginger, cinnamon;carnation, orange blossom, jasmine, rose;cedar, sandalwood, amber, musk;arturetto landi;;warm spicy;citrus;woody;white floral;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.4855.jpg
https://www.fragrantica.com/perfume/house-of-sillage/whispers-of-temptation-68505.html;whispers-of-temptation;house-of-sillage;USA;unisex;2.92;37;2021.0;black currant, plum, cardamom;saffron, rose petals, night blooming jasmine;suede, agarwood (oud), australian sandalwood;unknown;;fruity;oud;woody;warm spicy;leather;https://fimgs.net/mdimg/perfume-thumbs/375x500.68505.jpg
https://www.fragrantica.com/perfume/zoologist-perfumes/dodo-edition-2020-64003.html;dodo-edition-2020;zoologist-perfumes;Canada;unisex;2.93;237;2020.0;rosemary, petitgrain, bergamot, pink pepper;black currant, pineapple, clary sage, cardamom;cumin, basil, lavender, musk, geranium, oakmoss, patchouli, tonka bean, oak;yves cassar;;fresh spicy;aromatic;fruity;woody;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.64003.jpg
https://www.fragrantica.com/perfume/bi-es/oshi-30394.html;oshi;bi-es;Poland;women;2.93;30;;freesia, litchi, peony, pepper;lily-of-the-valley, magnolia, violet root;powdery notes, cedar, white musk;unknown;;floral;powdery;fresh;woody;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.30394.jpg
https://www.fragrantica.com/perfume/brocard/spring-bloom-66489.html;spring-bloom;brocard;Russia;unisex;2.93;42;2021.0;citruses, green notes, watery notes, mint;peony, apple, rose, lily-of-the-valley, plum;musk, woody notes, amber;unknown;;fresh;green;floral;rose;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.66489.jpg
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/laaurora-45293.html;laaurora;ricardo-ramos-perfumes-de-autor;Spain;unisex;2.93;29;2017.0;bergamot, cardamom, violet;turkish rose, atlas cedar, carnation;olibanum, gurjan balsam, cashmere musk;jorge lee;;warm spicy;citrus;aromatic;rose;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.45293.jpg
https://www.fragrantica.com/perfume/pokrovka-trading-house/charming-snowdrop-33815.html;charming-snowdrop;pokrovka-trading-house;Russia;women;2.93;28;;freesia, pepper;snowdrops, jasmine, bulgarian rose;incense, sandalwood;marina nikitina;;floral;fresh;white floral;green;;https://fimgs.net/mdimg/perfume-thumbs/375x500.33815.jpg
https://www.fragrantica.com/perfume/navitus-parfums/desir-infini-81972.html;desir-infini;navitus-parfums;UAE;unisex;2.94;34;2023.0;italian lemon, red fruits;geranium, saffron;woodsy notes, oud, leather, smoke, amber;bertrand duchaufour;;woody;smoky;leather;oud;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.81972.jpg
https://www.fragrantica.com/perfume/franck-boclet/cafe-55432.html;cafe;franck-boclet;France;unisex;2.94;197;2019.0;coffee, bergamot, lemon;lily, rosemary, orange blossom, rose;moss, patchouli, sandalwood, vanilla, amber, cedar, vetiver;bruno herve;;woody;warm spicy;earthy;white floral;coffee;https://fimgs.net/mdimg/perfume-thumbs/375x500.55432.jpg
https://www.fragrantica.com/perfume/paco-rabanne/1-million-23908.html;1-million;paco-rabanne;Spain;men;2.95;149;2014.0;blood orange, grapefruit, mint;cinnamon, spices, rose;leather, amber, white woods, patchouli;unknown;;citrus;warm spicy;cinnamon;leather;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.23908.jpg
https://www.fragrantica.com/perfume/brocard/erato-46550.html;erato;brocard;Russia;women;2.95;43;2017.0;coriander, lemon, orange;strawberry, violet, spun sugar, raspberry;vanilla, musk, sandalwood, palisander rosewood, tolu balsam, amber;bertrand duchaufour;;sweet;powdery;fruity;vanilla;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.46550.jpg
https://www.fragrantica.com/perfume/dior/new-look-2024-88939.html;new-look-2024;dior;France;unisex;2.96;395;2024.0;aldehydes;frankincense;amber;francis kurkdjian;;amber;aldehydic;fresh;fresh spicy;soapy;https://fimgs.net/mdimg/perfume-thumbs/375x500.88939.jpg
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/morayma-45155.html;morayma;ricardo-ramos-perfumes-de-autor;Spain;women;2.96;26;2016.0;fig leaf, guava, coriander, grapefruit;gardenia, jasmine, magnolia, chamomile, narcissus;musk, hay, orris root;jorge lee;;white floral;green;musky;herbal;lactonic;https://fimgs.net/mdimg/perfume-thumbs/375x500.45155.jpg
https://www.fragrantica.com/perfume/franck-boclet/flowers-49354.html;flowers;franck-boclet;France;unisex;2.96;56;2018.0;basil, lime, bergamot;lily-of-the-valley, neroli, tuberose, rose;ylang-ylang, musk, sandalwood;bruno herve;;white floral;green;fresh;fresh spicy;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.49354.jpg
https://www.fragrantica.com/perfume/filippo-sorcinelli/popper-pop-67617.html;popper-pop;filippo-sorcinelli;Italy;unisex;2.96;48;2021.0;sweet almond, red apple, mint, nashi pear;orchid, magnolia, davana, pitosporum;woody notes;unknown;;fruity;almond;floral;sweet;nutty;https://fimgs.net/mdimg/perfume-thumbs/375x500.67617.jpg
https://www.fragrantica.com/perfume/dilis-parfum/kaorishiro-30878.html;kaorishiro;dilis-parfum;Turkey;women;2.96;46;2013.0;lemon verbena, jasmine;hyacinth, musk, lemon;galbanum, cedar, moss;unknown;;green;citrus;floral;musky;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.30878.jpg
https://www.fragrantica.com/perfume/brocard/lesnaa-malina-i-dusica-wild-raspberries-and-oregano-66486.html;lesnaa-malina-i-dusica-wild-raspberries-and-oregano;brocard;Russia;women;2.97;124;2021.0;raspberry, watery notes, wild strawberry;rose hip, violet;caramel, musk, oakmoss;angeline poubeau leporini;;fruity;sweet;caramel;rose;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.66486.jpg
https://www.fragrantica.com/perfume/faberlic/collection-privee-brise-d-amour-19321.html;collection-privee-brise-d-amour;faberlic;Russia;women;2.97;39;2003.0;neroli, rose hip, pineapple, green apple, jasmine, galbanum;freesia, iris, lily, lily-of-the-valley, rose;musk, amber, vanilla, apricot;unknown;;white floral;floral;fruity;powdery;rose;https://fimgs.net/mdimg/perfume-thumbs/375x500.19321.jpg
https://www.fragrantica.com/perfume/laura-biagiotti/roma-eau-de-toilette-rosa-46174.html;roma-eau-de-toilette-rosa;laura-biagiotti;Italy;women;2.97;61;2017.0;wild berries, bergamot;rose, jasmine, peony, neroli;vanilla, musk, sandalwood;domitille michalon bertier;;vanilla;floral;rose;powdery;fruity;https://fimgs.net/mdimg/perfume-thumbs/375x500.46174.jpg
https://www.fragrantica.com/perfume/molinard/campus-75864.html;campus;molinard;France;unisex;2.97;34;2022.0;pineapple, apple, lemon;geranium, lavender, sandalwood;patchouli, amberwood, musk;unknown;;fruity;fresh spicy;aromatic;woody;lavender;https://fimgs.net/mdimg/perfume-thumbs/375x500.75864.jpg
https://www.fragrantica.com/perfume/miguel-matos/veneno-50252.html;veneno;miguel-matos;Portugal;unisex;2.97;31;2018.0;narcissus, cypriol oil or nagarmotha, saffron, osmanthus;cade oil, civet, patchouli, lily-of-the-valley, amber, rose;peru balsam, costus, musk, ambrette (musk mallow), oakmoss, tonka bean;christian carbonnel;;woody;musky;amber;earthy;balsamic;https://fimgs.net/mdimg/perfume-thumbs/375x500.50252.jpg
https://www.fragrantica.com/perfume/filippo-sorcinelli/slightly-b-tch-67618.html;slightly-b-tch;filippo-sorcinelli;Italy;unisex;2.97;34;2021.0;leather, clementine, mint, bitter orange, green almond;ylang-ylang, artemisia, hawthorn, labdanum;cedar, pine tree;unknown;;yellow floral;sweet;woody;aromatic;fresh spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.67618.jpg
https://www.fragrantica.com/perfume/faberlic/souvenir-19306.html;souvenir;faberlic;Russia;women;2.98;65;2003.0;freesia, raspberry, litchi;lily-of-the-valley, lily, jasmine, ylang-ylang, rose, peony;patchouli, white musk;alain allione;;white floral;fresh;floral;green;patchouli;https://fimgs.net/mdimg/perfume-thumbs/375x500.19306.jpg
https://www.fragrantica.com/perfume/avon/love-pulse-22328.html;love-pulse;avon;USA;women;2.99;119;2013.0;carambola (star fruit);rose;musk, cedar;unknown;;rose;fruity;tropical;musky;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.22328.jpg
https://www.fragrantica.com/perfume/o-boticario/egeo-on-you-55431.html;egeo-on-you;o-boticario;Brazil;unisex;2.99;136;2019.0;mint, eucalyptus, cardamom, pineapple, bergamot, peach, melon;fenugreek, woody notes, sage, green leaves, lavender, galbanum;milk, vetiver, benzoin, sandalwood, amber, musk;david apel;;aromatic;woody;fresh spicy;green;warm spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.55431.jpg
https://www.fragrantica.com/perfume/faberlic/uviolet-52839.html;uviolet;faberlic;Russia;women;2.99;97;2018.0;green leaves, pink grapefruit;flowers, magnolia, orchid, blackberry;white wood, amber, vanilla;maurice roucel;;floral;green;citrus;fruity;;https://fimgs.net/mdimg/perfume-thumbs/375x500.52839.jpg
https://www.fragrantica.com/perfume/mandarina-duck/scarlet-rain-3905.html;scarlet-rain;mandarina-duck;Italy;women;2.99;261;2008.0;blood orange, red currant;cyclamen, orchid, rose;benzoin, amber, musk;guillaume flavigny;;floral;fruity;amber;citrus;fresh;https://fimgs.net/mdimg/perfume-thumbs/375x500.3905.jpg
https://www.fragrantica.com/perfume/alexandre-j/western-leather-white-30290.html;western-leather-white;alexandre-j;France;women;3.0;116;2014.0;apple, rhubarb, red berries;pineapple, pear, black currant, freesia, rose, jasmine;white musk, violet, amberwood, moss;unknown;;fruity;sweet;fresh;green;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.30290.jpg
https://www.fragrantica.com/perfume/disney/little-mermaid-64422.html;little-mermaid;disney;USA;women;3.0;26;2020.0;jasmine sambac;tuberose;almond;unknown;;white floral;tuberose;almond;animalic;;https://fimgs.net/mdimg/perfume-thumbs/375x500.64422.jpg
https://www.fragrantica.com/perfume/fragrance-du-bois/wild-orange-85231.html;wild-orange;fragrance-du-bois;France;unisex;3.0;28;2023.0;orange, mandarin orange, lemon, bergamot;orange blossom, lily of the valley, cypress;sandal, cedar, patchouli, vetiver;shadi samra;;citrus;white floral;woody;sweet;fresh;https://fimgs.net/mdimg/perfume-thumbs/375x500.85231.jpg
https://www.fragrantica.com/perfume/we-pink/vf-virginia-fonseca-honey-87581.html;vf-virginia-fonseca-honey;we-pink;Brazil;women;3.0;29;2023.0;blood orange, peach, cardamom;rum, cognac, jasmine;vanilla, patchouli, sandalwood;unknown;;woody;rum;warm spicy;citrus;sweet;https://fimgs.net/mdimg/perfume-thumbs/375x500.87581.jpg
https://www.fragrantica.com/perfume/caron/muguet-du-bonheur-2021-66866.html;muguet-du-bonheur-2021;caron;France;women;3.0;29;;watermelon, lime, nashi pear, bergamot, italian mandarin;lily-of-the-valley, turkish rose, rose;patchouli, moss, virginian cedar;jean jacques;;citrus;aquatic;ozonic;fruity;white floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.66866.jpg
https://www.fragrantica.com/perfume/trump/success-13419.html;success;trump;USA;men;3.01;483;2011.0;juniper, coriander, red currant;bamboo, ginger, geranium;birch, vetiver, musk, tonka bean;yann vasnier;;aromatic;woody;fresh spicy;leather;warm spicy;https://fimgs.net/mdimg/perfume-thumbs/375x500.13419.jpg
https://www.fragrantica.com/perfume/haute-fragrance-company-hfc/chic-blossom-46042.html;chic-blossom;haute-fragrance-company-hfc;France;women;3.01;85;2017.0;indian jasmine, italian lemon, italian mandarin;jasmine sambac, amber;musk, benzoin, tobacco;vincent ricord;;white floral;musky;amber;powdery;citrus;https://fimgs.net/mdimg/perfume-thumbs/375x500.46042.jpg
https://www.fragrantica.com/perfume/frederic-malle/synthetic-nature-89055.html;synthetic-nature;frederic-malle;France;unisex;3.02;58;2024.0;black currant, lily of the valley, basil;jasmine, hyacinth, ylang ylang;patchouli;anne flipo;;white floral;fruity;green;fresh spicy;floral;https://fimgs.net/mdimg/perfume-thumbs/375x500.89055.jpg
https://www.fragrantica.com/perfume/karl-lagerfeld/lagerfeld-femme-1310.html;lagerfeld-femme;karl-lagerfeld;France;women;3.02;232;2000.0;rhubarb, green mandarin, elemi resin;narcissus, lily;cedar, musk, cherry;christine nagel;;green;aromatic;yellow floral;citrus;fruity;https://fimgs.net/mdimg/perfume-thumbs/375x500.1310.jpg
https://www.fragrantica.com/perfume/arabesque-perfumes/pearl-64734.html;pearl;arabesque-perfumes;UAE;unisex;3.02;95;2020.0;green apple, guava;sweet notes, tonka bean, peach, orange;white musk, white flowers, vanilla;luz vaquero;;sweet;fruity;musky;powdery;vanilla;https://fimgs.net/mdimg/perfume-thumbs/375x500.64734.jpg
https://www.fragrantica.com/perfume/vivamor-parfums/sweet-sin-88700.html;sweet-sin;vivamor-parfums;France;unisex;3.02;40;2023.0;peach, dried apricot;rum, benzoin, tonka bean;indonesian patchouli leaf, madagascar vanilla, white musk;bertrand duchaufour;pierre flores;fruity;sweet;warm spicy;patchouli;amber;https://fimgs.net/mdimg/perfume-thumbs/375x500.88700.jpg
https://www.fragrantica.com/perfume/hermes/tutti-twilly-d-hermes-83963.html;tutti-twilly-d-hermes;hermes;France;women;3.03;615;2023.0;litchi;ginger flower;musk;christine nagel;;fruity;warm spicy;fresh;tropical;musky;https://fimgs.net/mdimg/perfume-thumbs/375x500.83963.jpg
https://www.fragrantica.com/perfume/bi-es/sankai-black-30438.html;sankai-black;bi-es;Poland;men;3.03;34;;lemon, orange leaf, pineapple;lavender, geranium, clary sage, lily-of-the-valley, rose;musk, sandalwood, cedar;unknown;;aromatic;fresh spicy;citrus;lavender;woody;https://fimgs.net/mdimg/perfume-thumbs/375x500.30438.jpg
https://www.fragrantica.com/perfume/the-dua-brand/forest-oud-39646.html;forest-oud;the-dua-brand;USA;unisex;3.03;36;;pine needles, grass;palisander rosewood;amber, agarwood (oud);mahsam raza;;woody;green;aromatic;amber;conifer;https://fimgs.net/mdimg/perfume-thumbs/375x500.39646.jpg
